"scenario","seed","signal","noise","missingness","method","subspace_angle_deg","inverse_count_correlation","contrast_error","interval_covered","null_reject","null_p","high_count_influence","empty_cell_fraction"
3,73116,"ordinal","iid","mcar","split_half",74.8975621536567,0.167203112883736,0.270954631618837,0,0,0.001,0.282024904702062,0.133333333333333
3,73117,"ordinal","iid","mcar","legacy",83.0928540705506,0.439078501185436,1.33666908162597,0,0,0.001,0.0644303041729512,0.131481481481481
3,73117,"ordinal","iid","mcar","count",82.9437116543988,0.441242939900833,1.26763829662068,0,0,0.001,0.0979685542168326,0.131481481481481
3,73117,"ordinal","iid","mcar","explicit_precision",82.8599823961471,0.445426392422542,1.26811078244575,0,0,0.001,0.0986864314432438,0.131481481481481
3,73117,"ordinal","iid","mcar","random_effects",82.9437116543988,0.441242939900833,1.26763829662068,0,0,0.001,0.0979685542168326,0.131481481481481
3,73117,"ordinal","iid","mcar","iid_analytic",33.3575214730491,0.0539844083066202,-0.13284666643031,0,0,0.001,0.0644303041729512,0.131481481481481
3,73117,"ordinal","iid","mcar","covariance_analytic",33.3575214730491,0.0539844083066199,-0.13284666643031,0,0,0.001,0.0644303041729512,0.131481481481481
3,73117,"ordinal","iid","mcar","split_half",43.7745719793242,0.436649001442665,1.51855783660657,1,0,0.001,0.244017984196056,0.131481481481481
3,73118,"ordinal","iid","mcar","legacy",83.8529533853287,0.191803258722309,1.22842990773764,0,0,0.001,0.0656392776613365,0.142592592592593
3,73118,"ordinal","iid","mcar","count",82.1837530090779,0.25367042011638,1.17141245646068,0,0,0.001,0.102287309736776,0.142592592592593
3,73118,"ordinal","iid","mcar","explicit_precision",82.1772401838538,0.257736085828595,1.17426224116826,0,0,0.001,0.102862246663962,0.142592592592593
3,73118,"ordinal","iid","mcar","random_effects",82.1837530090779,0.25367042011638,1.17141245646068,0,0,0.001,0.102287309736776,0.142592592592593
3,73118,"ordinal","iid","mcar","iid_analytic",22.5572914815851,0.116187613594772,-0.0949288255534581,0,0,0.001,0.0656392776613365,0.142592592592593
3,73118,"ordinal","iid","mcar","covariance_analytic",22.5572914815851,0.116187613594775,-0.0949288255534582,0,0,0.001,0.0656392776613365,0.142592592592593
3,73118,"ordinal","iid","mcar","split_half",52.72880955457,0.20123688071147,0.522103183505732,0,0,0.001,0.256212602058914,0.142592592592593
3,73119,"ordinal","iid","mcar","legacy",84.3056656935741,0.273114144258035,1.16245353708072,0,0,0.001,0.0655881904043669,0.143518518518519
3,73119,"ordinal","iid","mcar","count",83.7056774481824,0.298041103916833,1.08961341925844,0,0,0.001,0.0977989593166332,0.143518518518519
3,73119,"ordinal","iid","mcar","explicit_precision",83.833887827679,0.292570045972908,1.08129480315996,0,0,0.001,0.0988927342535881,0.143518518518519
3,73119,"ordinal","iid","mcar","random_effects",83.7056774481824,0.298041103916833,1.08961341925844,0,0,0.001,0.0977989593166332,0.143518518518519
3,73119,"ordinal","iid","mcar","iid_analytic",31.4822015863347,0.0564639095795614,-0.189166673450098,1,0,0.001,0.0655881904043669,0.143518518518519
3,73119,"ordinal","iid","mcar","covariance_analytic",31.4822015863347,0.0564639095795623,-0.189166673450098,1,0,0.001,0.0655881904043669,0.143518518518519
3,73119,"ordinal","iid","mcar","split_half",87.7468922234134,0.025325806191081,1.13421114864161,1,0,0.001,0.256602867852076,0.143518518518519
3,73120,"ordinal","iid","mcar","legacy",81.2992842762266,0.474701088021545,1.27234023902249,0,0,0.001,0.0666484563911034,0.158333333333333
3,73120,"ordinal","iid","mcar","count",80.2938958075289,0.529494403056742,1.20152041242062,0,0,0.001,0.103980029506795,0.158333333333333
3,73120,"ordinal","iid","mcar","explicit_precision",80.2588439930645,0.536262593368286,1.2092900718937,0,0,0.001,0.103551970349146,0.158333333333333
3,73120,"ordinal","iid","mcar","random_effects",80.2938958075289,0.529494403056742,1.20152041242062,0,0,0.001,0.103980029506795,0.158333333333333
3,73120,"ordinal","iid","mcar","iid_analytic",29.6719636878787,0.571920933000958,0.0670150561600244,1,0,0.001,0.0666484563911034,0.158333333333333
3,73120,"ordinal","iid","mcar","covariance_analytic",29.6719636878787,0.571920933000958,0.0670150561600245,1,0,0.001,0.0666484563911034,0.158333333333333
3,73120,"ordinal","iid","mcar","split_half",84.0232888996755,0.226142020336776,0.930652456831124,1,0,0.001,0.299336511751092,0.158333333333333
4,73101,"ordinal","heteroscedastic","response","legacy",81.4859276056101,0.608470952351804,3.13578700027167,0,0,0.001,0.0691950723568371,0.17037037037037
4,73101,"ordinal","heteroscedastic","response","count",80.6776131727172,0.630227583410982,2.96590071221492,0,0,0.001,0.100428014525123,0.17037037037037
4,73101,"ordinal","heteroscedastic","response","explicit_precision",80.5811339435248,0.630201772491555,2.98137696169254,0,0,0.001,0.102029223991664,0.17037037037037
4,73101,"ordinal","heteroscedastic","response","random_effects",80.6776131727172,0.630227583410982,2.96590071221492,0,0,0.001,0.100428014525123,0.17037037037037
4,73101,"ordinal","heteroscedastic","response","iid_analytic",56.8358076705544,0.71787624254835,0.709960946811792,1,0,0.001,0.0691950723568371,0.17037037037037
4,73101,"ordinal","heteroscedastic","response","covariance_analytic",40.9407250993853,0.429597187965047,0.269960813504737,1,0,0.001,0.0691950723568371,0.17037037037037
4,73101,"ordinal","heteroscedastic","response","split_half",82.6944255399065,0.227981442190073,3.166786761952,1,0,0.001,0.30399045352933,0.17037037037037
4,73102,"ordinal","heteroscedastic","response","legacy",80.3071532566603,0.628468173411912,3.19603821956404,0,0,0.001,0.0682007725390078,0.163888888888889
4,73102,"ordinal","heteroscedastic","response","count",80.7587988747913,0.619755502347445,2.83572650216825,0,0,0.001,0.0990945985014113,0.163888888888889
4,73102,"ordinal","heteroscedastic","response","explicit_precision",80.827753391931,0.617620839417712,2.81690516150087,0,0,0.001,0.100725794673563,0.163888888888889
4,73102,"ordinal","heteroscedastic","response","random_effects",80.7587988747913,0.619755502347445,2.83572650216825,0,0,0.001,0.0990945985014113,0.163888888888889
4,73102,"ordinal","heteroscedastic","response","iid_analytic",58.5401798994929,0.559138275223488,0.791879921470672,1,0,0.001,0.0682007725390078,0.163888888888889
4,73102,"ordinal","heteroscedastic","response","covariance_analytic",48.981487220273,0.377904657512935,0.409237636277761,1,0,0.001,0.0682007725390078,0.163888888888889
4,73102,"ordinal","heteroscedastic","response","split_half",69.4195049569242,0.344079062022167,2.58322994181154,1,0,0.001,0.274325865356678,0.163888888888889
4,73103,"ordinal","heteroscedastic","response","legacy",78.7291272525972,0.660401644629662,3.67785923006191,0,0,0.001,0.0666194929797871,0.150925925925926
4,73103,"ordinal","heteroscedastic","response","count",77.6506296845324,0.659390954588542,3.59097109060387,0,0,0.001,0.0994680692141272,0.150925925925926
4,73103,"ordinal","heteroscedastic","response","explicit_precision",77.4559795075642,0.659385863848526,3.59679064676764,0,0,0.001,0.100656233303513,0.150925925925926
4,73103,"ordinal","heteroscedastic","response","random_effects",77.6506296845324,0.659390954588542,3.59097109060387,0,0,0.001,0.0994680692141272,0.150925925925926
4,73103,"ordinal","heteroscedastic","response","iid_analytic",58.5266878444044,0.714714005592936,0.954701200835648,1,0,0.001,0.0666194929797871,0.150925925925926
4,73103,"ordinal","heteroscedastic","response","covariance_analytic",60.1796181563732,0.221462237905964,0.482016631962649,1,0,0.001,0.0666194929797871,0.150925925925926
4,73103,"ordinal","heteroscedastic","response","split_half",82.7942588919049,0.282777414823425,2.00603505536063,1,0,0.001,0.263009181103935,0.150925925925926
4,73104,"ordinal","heteroscedastic","response","legacy",79.9982442946074,0.588823590973593,3.32605413915124,0,0,0.001,0.0681979159185042,0.162037037037037
4,73104,"ordinal","heteroscedastic","response","count",79.5661150969886,0.577944012525578,3.14873121037211,0,0,0.001,0.104869113215356,0.162037037037037
4,73104,"ordinal","heteroscedastic","response","explicit_precision",79.5203009949397,0.577983819612139,3.15281171315302,0,0,0.001,0.10488738884024,0.162037037037037
4,73104,"ordinal","heteroscedastic","response","random_effects",79.5661150969886,0.577944012525578,3.14873121037211,0,0,0.001,0.104869113215356,0.162037037037037
4,73104,"ordinal","heteroscedastic","response","iid_analytic",57.0667651558147,0.672572584161221,0.98257072571189,1,0,0.001,0.0681979159185042,0.162037037037037
4,73104,"ordinal","heteroscedastic","response","covariance_analytic",83.4254240199108,0.227219347050075,0.56947016782159,1,0,0.001,0.0681979159185042,0.162037037037037
4,73104,"ordinal","heteroscedastic","response","split_half",79.3158209366217,0.548778498290313,3.17202250721267,1,0,0.001,0.275830653165673,0.162037037037037
4,73105,"ordinal","heteroscedastic","response","legacy",86.187122273116,0.553661670895578,2.64132133741795,0,0,0.001,0.0678246508393567,0.161111111111111
4,73105,"ordinal","heteroscedastic","response","count",86.7082507400773,0.53138488070146,2.52342124292258,0,0,0.001,0.10417177414163,0.161111111111111
4,73105,"ordinal","heteroscedastic","response","explicit_precision",86.6489807795544,0.531206331479428,2.53123828049645,0,0,0.001,0.103719416571679,0.161111111111111
4,73105,"ordinal","heteroscedastic","response","random_effects",86.7082507400773,0.53138488070146,2.52342124292258,0,0,0.001,0.10417177414163,0.161111111111111
4,73105,"ordinal","heteroscedastic","response","iid_analytic",59.0041941568313,0.558170211416257,0.277034288154738,1,0,0.001,0.0678246508393567,0.161111111111111
4,73105,"ordinal","heteroscedastic","response","covariance_analytic",33.1897126352495,0.643577994339959,-0.22094505361039,1,0,0.001,0.0678246508393567,0.161111111111111
4,73105,"ordinal","heteroscedastic","response","split_half",75.2049365247674,0.335864631692307,1.93066346428957,1,0,0.001,0.262038045616001,0.161111111111111
4,73106,"ordinal","heteroscedastic","response","legacy",82.2180082041263,0.596206263246305,2.66390354026821,0,0,0.001,0.0667909269379858,0.151851851851852
4,73106,"ordinal","heteroscedastic","response","count",81.6259727858964,0.617521268221824,2.5904445148364,0,0,0.001,0.101259145109951,0.151851851851852
4,73106,"ordinal","heteroscedastic","response","explicit_precision",81.5894545880376,0.619364351613704,2.59964267604435,0,0,0.001,0.102073751454174,0.151851851851852
4,73106,"ordinal","heteroscedastic","response","random_effects",81.6259727858964,0.617521268221824,2.5904445148364,0,0,0.001,0.101259145109951,0.151851851851852
4,73106,"ordinal","heteroscedastic","response","iid_analytic",47.9690329666672,0.605614966030805,0.244687318800875,1,0,0.001,0.0667909269379858,0.151851851851852
4,73106,"ordinal","heteroscedastic","response","covariance_analytic",32.5673391045685,0.324443343820408,-0.173968236485804,1,0,0.001,0.0667909269379858,0.151851851851852
4,73106,"ordinal","heteroscedastic","response","split_half",65.1023237327313,0.212017964195172,3.34056702143075,1,0,0.001,0.249218747333982,0.151851851851852
4,73107,"ordinal","heteroscedastic","response","legacy",85.8536433073798,0.236811710396691,2.34854911055855,0,0,0.001,0.0674862991039462,0.158333333333333
4,73107,"ordinal","heteroscedastic","response","count",84.6043988039152,0.246732355901125,2.26812532922389,0,0,0.001,0.0991417855867136,0.158333333333333
4,73107,"ordinal","heteroscedastic","response","explicit_precision",84.5212638854902,0.252805938413921,2.28294018639567,0,0,0.001,0.0995144806436776,0.158333333333333
4,73107,"ordinal","heteroscedastic","response","random_effects",84.6043988039152,0.246732355901125,2.26812532922389,0,0,0.001,0.0991417855867136,0.158333333333333
4,73107,"ordinal","heteroscedastic","response","iid_analytic",62.4135425772628,0.281227559057804,-0.0954314144113465,1,0,0.001,0.0674862991039462,0.158333333333333
4,73107,"ordinal","heteroscedastic","response","covariance_analytic",39.8810981023474,0.386040258462515,-0.529246043379276,1,0,0.001,0.0674862991039462,0.158333333333333
4,73107,"ordinal","heteroscedastic","response","split_half",48.5710656988053,0.139446605110589,3.17984997685166,0,0,0.001,0.285519969353706,0.158333333333333
4,73108,"ordinal","heteroscedastic","response","legacy",71.8933105420506,0.662042082452528,3.28018877143026,0,0,0.001,0.0673489759151524,0.159259259259259
4,73108,"ordinal","heteroscedastic","response","count",72.1081407347847,0.66322254327302,3.15357363969574,0,0,0.001,0.102540164622401,0.159259259259259
4,73108,"ordinal","heteroscedastic","response","explicit_precision",71.979671192573,0.663421035424664,3.18483444905017,0,0,0.001,0.104350780400362,0.159259259259259
4,73108,"ordinal","heteroscedastic","response","random_effects",72.1081407347847,0.66322254327302,3.15357363969574,0,0,0.001,0.102540164622401,0.159259259259259
4,73108,"ordinal","heteroscedastic","response","iid_analytic",52.2277220457093,0.660705987506735,0.80193933931063,1,0,0.001,0.0673489759151524,0.159259259259259
4,73108,"ordinal","heteroscedastic","response","covariance_analytic",52.9546048710466,0.268138805375584,0.359776303332354,1,0,0.001,0.0673489759151524,0.159259259259259
4,73108,"ordinal","heteroscedastic","response","split_half",89.0556625209951,0.184321143374872,2.01954595912171,1,0,0.001,0.271662920559868,0.159259259259259
4,73109,"ordinal","heteroscedastic","response","legacy",85.4334323873791,0.263028913147976,2.05804958476281,0,0,0.001,0.0697424484556838,0.178703703703704
4,73109,"ordinal","heteroscedastic","response","count",85.0907247691703,0.252287352608885,1.96849019169162,0,0,0.001,0.105020338011016,0.178703703703704
4,73109,"ordinal","heteroscedastic","response","explicit_precision",85.0167255795585,0.25418734267865,1.97772166074322,0,0,0.001,0.105518071415667,0.178703703703704
4,73109,"ordinal","heteroscedastic","response","random_effects",85.0907247691703,0.252287352608885,1.96849019169162,0,0,0.001,0.105020338011016,0.178703703703704
4,73109,"ordinal","heteroscedastic","response","iid_analytic",79.445996056183,0.407928418879637,-0.343364242434841,0,0,0.001,0.0697424484556838,0.178703703703704
4,73109,"ordinal","heteroscedastic","response","covariance_analytic",44.0559839355083,0.525748180841797,-0.803626099055638,0,0,0.001,0.0697424484556838,0.178703703703704
4,73109,"ordinal","heteroscedastic","response","split_half",77.3617632424704,0.023479475018167,0.241710607322971,0,0,0.001,0.259407339816051,0.178703703703704
4,73110,"ordinal","heteroscedastic","response","legacy",74.9356488319397,0.600675992228268,3.25756179303356,0,0,0.001,0.0670185424597189,0.15462962962963
4,73110,"ordinal","heteroscedastic","response","count",74.7183002915448,0.604559330460829,3.15891819230999,0,0,0.001,0.0982311609357782,0.15462962962963
4,73110,"ordinal","heteroscedastic","response","explicit_precision",74.5655870414202,0.606905626385761,3.17105067872377,0,0,0.001,0.0993619304663905,0.15462962962963
4,73110,"ordinal","heteroscedastic","response","random_effects",74.7183002915448,0.604559330460829,3.15891819230999,0,0,0.001,0.0982311609357782,0.15462962962963
4,73110,"ordinal","heteroscedastic","response","iid_analytic",49.145484300818,0.5774424997031,0.714963662672451,1,0,0.001,0.0670185424597189,0.15462962962963
4,73110,"ordinal","heteroscedastic","response","covariance_analytic",41.2414798161811,0.101821036895649,0.259622254663235,1,0,0.001,0.0670185424597189,0.15462962962963
4,73110,"ordinal","heteroscedastic","response","split_half",60.1034410906545,0.345163570199634,3.97384276043954,1,0,0.001,0.247900538418525,0.15462962962963
4,73111,"ordinal","heteroscedastic","response","legacy",83.4404894764625,0.565076070233771,2.55008696528613,0,0,0.001,0.0665839702236761,0.150925925925926
4,73111,"ordinal","heteroscedastic","response","count",83.4765050576719,0.568947146963661,2.38717946468449,0,0,0.001,0.106475638890064,0.150925925925926
4,73111,"ordinal","heteroscedastic","response","explicit_precision",83.4071278256307,0.579181503575183,2.37807801245164,0,0,0.001,0.106219631681923,0.150925925925926
4,73111,"ordinal","heteroscedastic","response","random_effects",83.4765050576719,0.568947146963661,2.38717946468449,0,0,0.001,0.106475638890064,0.150925925925926
4,73111,"ordinal","heteroscedastic","response","iid_analytic",56.658468843327,0.625837908710805,0.172497727800521,1,0,0.001,0.0665839702236761,0.150925925925926
4,73111,"ordinal","heteroscedastic","response","covariance_analytic",45.3786190581549,0.479495893275932,-0.255142591514025,0,0,0.001,0.0665839702236761,0.150925925925926
4,73111,"ordinal","heteroscedastic","response","split_half",88.0603382095301,0.15560664008979,1.06702497511009,1,0,0.001,0.242389307113463,0.150925925925926
4,73112,"ordinal","heteroscedastic","response","legacy",80.7856182592239,0.696850331139267,3.05910813089066,0,0,0.001,0.067999191712427,0.15462962962963
4,73112,"ordinal","heteroscedastic","response","count",80.6875929363244,0.686634647320287,2.92889134246194,0,0,0.001,0.103201731203012,0.15462962962963
4,73112,"ordinal","heteroscedastic","response","explicit_precision",80.7409088584023,0.684579284778397,2.94427806964411,0,0,0.001,0.104350182865917,0.15462962962963
4,73112,"ordinal","heteroscedastic","response","random_effects",80.6875929363244,0.686634647320287,2.92889134246194,0,0,0.001,0.103201731203012,0.15462962962963
4,73112,"ordinal","heteroscedastic","response","iid_analytic",55.9095263026236,0.60471236640713,0.765836191009505,1,0,0.001,0.067999191712427,0.15462962962963
4,73112,"ordinal","heteroscedastic","response","covariance_analytic",37.8688781307316,0.426891025474283,0.284185176792999,1,0,0.001,0.067999191712427,0.15462962962963
4,73112,"ordinal","heteroscedastic","response","split_half",78.260755220227,0.466676684349141,3.89172419625348,1,0,0.001,0.261393524848303,0.15462962962963
4,73113,"ordinal","heteroscedastic","response","legacy",81.240131258323,0.566302862476792,2.64315248117608,0,0,0.001,0.0679193505296447,0.164814814814815
4,73113,"ordinal","heteroscedastic","response","count",79.9941865440556,0.57978494747814,2.55295691443233,0,0,0.001,0.104374482490296,0.164814814814815
4,73113,"ordinal","heteroscedastic","response","explicit_precision",79.848366560799,0.579132825516476,2.57733998920363,0,0,0.001,0.104653074822284,0.164814814814815
4,73113,"ordinal","heteroscedastic","response","random_effects",79.9941865440556,0.57978494747814,2.55295691443233,0,0,0.001,0.104374482490296,0.164814814814815
4,73113,"ordinal","heteroscedastic","response","iid_analytic",51.6422466714425,0.562136411935576,0.123571404446266,1,0,0.001,0.0679193505296447,0.164814814814815
4,73113,"ordinal","heteroscedastic","response","covariance_analytic",38.6336320069809,0.358228477940392,-0.303553047203356,0,0,0.001,0.0679193505296447,0.164814814814815
4,73113,"ordinal","heteroscedastic","response","split_half",70.772957384746,0.572283788490495,3.69393567740114,0,0,0.001,0.261780944010727,0.164814814814815
4,73114,"ordinal","heteroscedastic","response","legacy",83.0603053100938,0.599256116522538,3.42932398008585,0,0,0.001,0.0669802147743324,0.152777777777778
4,73114,"ordinal","heteroscedastic","response","count",82.6548824703003,0.627953102985686,3.31687567959424,0,0,0.001,0.101982356007155,0.152777777777778
4,73114,"ordinal","heteroscedastic","response","explicit_precision",82.6803671561826,0.62537993470561,3.31254132784091,0,0,0.001,0.101578249690086,0.152777777777778
4,73114,"ordinal","heteroscedastic","response","random_effects",82.6548824703003,0.627953102985686,3.31687567959424,0,0,0.001,0.101982356007155,0.152777777777778
4,73114,"ordinal","heteroscedastic","response","iid_analytic",59.8074314358124,0.575622029744825,0.803378118094207,1,0,0.001,0.0669802147743324,0.152777777777778
4,73114,"ordinal","heteroscedastic","response","covariance_analytic",36.3324939966436,0.576873042267327,0.296742230241677,1,0,0.001,0.0669802147743324,0.152777777777778
4,73114,"ordinal","heteroscedastic","response","split_half",85.8342528956087,0.288269950871767,1.09852058214637,1,0,0.001,0.26035521319968,0.152777777777778
4,73115,"ordinal","heteroscedastic","response","legacy",73.4920411986707,0.591950196235719,3.16137680066582,0,0,0.001,0.0675684650317003,0.158333333333333
4,73115,"ordinal","heteroscedastic","response","count",72.843399980313,0.591863499231544,3.0164337607904,0,0,0.001,0.101683897789586,0.158333333333333
4,73115,"ordinal","heteroscedastic","response","explicit_precision",72.9283937936836,0.591178695638384,3.00729421046566,0,0,0.001,0.101141558001403,0.158333333333333
4,73115,"ordinal","heteroscedastic","response","random_effects",72.843399980313,0.591863499231544,3.0164337607904,0,0,0.001,0.101683897789586,0.158333333333333
4,73115,"ordinal","heteroscedastic","response","iid_analytic",56.4082464976,0.56237538581402,0.82145011938876,1,0,0.001,0.0675684650317003,0.158333333333333
4,73115,"ordinal","heteroscedastic","response","covariance_analytic",60.956895538531,0.343724543363553,0.385689026501284,1,0,0.001,0.0675684650317003,0.158333333333333
4,73115,"ordinal","heteroscedastic","response","split_half",65.9732552606365,0.538508224870072,3.15912502409002,1,0,0.001,0.236956892912889,0.158333333333333
4,73116,"ordinal","heteroscedastic","response","legacy",84.8347035723051,0.549848797249437,2.25706061574829,0,0,0.001,0.0682912797986327,0.162962962962963
4,73116,"ordinal","heteroscedastic","response","count",84.1068903444936,0.56951952290692,2.10249525081504,0,0,0.001,0.10093319533952,0.162962962962963
4,73116,"ordinal","heteroscedastic","response","explicit_precision",84.1232522134224,0.570555677258929,2.09674905209214,0,0,0.001,0.101223488875648,0.162962962962963
4,73116,"ordinal","heteroscedastic","response","random_effects",84.1068903444936,0.56951952290692,2.10249525081504,0,0,0.001,0.10093319533952,0.162962962962963
4,73116,"ordinal","heteroscedastic","response","iid_analytic",49.9111569273492,0.457812760541312,-0.00646247251690424,1,0,0.001,0.0682912797986327,0.162962962962963
4,73116,"ordinal","heteroscedastic","response","covariance_analytic",23.6539494643665,0.443366490231832,-0.434274110021563,0,0,0.001,0.0682912797986327,0.162962962962963
4,73116,"ordinal","heteroscedastic","response","split_half",81.7254488994054,0.213915080958766,0.365038908644908,1,0,0.001,0.259982918837248,0.162962962962963
4,73117,"ordinal","heteroscedastic","response","legacy",85.9454621179241,0.484920899937018,2.69563930935342,0,0,0.001,0.0678161734779382,0.160185185185185
4,73117,"ordinal","heteroscedastic","response","count",85.6362164511077,0.516471790180353,2.55518497081909,0,0,0.001,0.100088014218579,0.160185185185185
4,73117,"ordinal","heteroscedastic","response","explicit_precision",85.8823571382413,0.506448131926033,2.5461071466161,0,0,0.001,0.101538242018291,0.160185185185185
4,73117,"ordinal","heteroscedastic","response","random_effects",85.6362164511077,0.516471790180353,2.55518497081909,0,0,0.001,0.100088014218579,0.160185185185185
4,73117,"ordinal","heteroscedastic","response","iid_analytic",59.807727673162,0.359356930746091,0.0153356630413168,1,0,0.001,0.0678161734779382,0.160185185185185
4,73117,"ordinal","heteroscedastic","response","covariance_analytic",27.9961290122991,0.619590557007027,-0.462006001232689,0,0,0.001,0.0678161734779382,0.160185185185185
4,73117,"ordinal","heteroscedastic","response","split_half",77.8702208762771,0.163488886173819,1.38821958440982,1,0,0.001,0.278232232197285,0.160185185185185
4,73118,"ordinal","heteroscedastic","response","legacy",79.7417849002644,0.539477481675056,3.61308663817402,0,0,0.001,0.0674110366757426,0.157407407407407
4,73118,"ordinal","heteroscedastic","response","count",78.7231036523177,0.541174288333228,3.44435394344274,0,0,0.001,0.104700417828777,0.157407407407407
4,73118,"ordinal","heteroscedastic","response","explicit_precision",78.7479039503284,0.539604168603014,3.44346082144769,0,0,0.001,0.10565390156235,0.157407407407407
4,73118,"ordinal","heteroscedastic","response","random_effects",78.7231036523177,0.541174288333228,3.44435394344274,0,0,0.001,0.104700417828777,0.157407407407407
4,73118,"ordinal","heteroscedastic","response","iid_analytic",61.2989437228927,0.628896333428275,0.876251043886166,1,0,0.001,0.0674110366757426,0.157407407407407
4,73118,"ordinal","heteroscedastic","response","covariance_analytic",70.7540899282975,0.0120824399299668,0.417676480012066,1,0,0.001,0.0674110366757426,0.157407407407407
4,73118,"ordinal","heteroscedastic","response","split_half",89.0138214693333,0.0536350838978551,1.2623536740009,1,0,0.001,0.289093599255349,0.157407407407407
4,73119,"ordinal","heteroscedastic","response","legacy",84.7406381728396,0.506107416728745,2.10206852713273,0,0,0.001,0.0693744041905807,0.175925925925926
4,73119,"ordinal","heteroscedastic","response","count",85.1484208273219,0.481967415348372,1.98846362740712,0,0,0.001,0.106385730366214,0.175925925925926
4,73119,"ordinal","heteroscedastic","response","explicit_precision",85.0790530503257,0.483422550829271,2.00514017328036,0,0,0.001,0.106330241334516,0.175925925925926
4,73119,"ordinal","heteroscedastic","response","random_effects",85.1484208273219,0.481967415348372,1.98846362740712,0,0,0.001,0.106385730366214,0.175925925925926
4,73119,"ordinal","heteroscedastic","response","iid_analytic",61.6840690148451,0.420867268908167,-0.339891325272078,1,0,0.001,0.0693744041905807,0.175925925925926
4,73119,"ordinal","heteroscedastic","response","covariance_analytic",89.2505032093637,0.018995787441413,-0.806942040463959,0,0,0.001,0.0693744041905807,0.175925925925926
4,73119,"ordinal","heteroscedastic","response","split_half",88.6390381402445,0.143359847600065,-0.0751672936177269,1,0,0.001,0.287307467462784,0.175925925925926
4,73120,"ordinal","heteroscedastic","response","legacy",72.969377650798,0.641072634066594,3.06755090634761,0,0,0.001,0.0660449789861555,0.142592592592593
4,73120,"ordinal","heteroscedastic","response","count",72.0277651264169,0.649561613891633,2.91825707322903,0,0,0.001,0.0977677328634911,0.142592592592593
4,73120,"ordinal","heteroscedastic","response","explicit_precision",71.9116440649665,0.649373270137157,2.9299559055152,0,0,0.001,0.0980816395441557,0.142592592592593
4,73120,"ordinal","heteroscedastic","response","random_effects",72.0277651264169,0.649561613891633,2.91825707322903,0,0,0.001,0.0977677328634911,0.142592592592593
4,73120,"ordinal","heteroscedastic","response","iid_analytic",39.293826286686,0.640448087897653,0.807349834996363,1,0,0.001,0.0660449789861555,0.142592592592593
4,73120,"ordinal","heteroscedastic","response","covariance_analytic",23.0055641123455,0.363854565636327,0.450333197294687,1,0,0.001,0.0660449789861555,0.142592592592593
4,73120,"ordinal","heteroscedastic","response","split_half",56.317945275192,0.330932355059551,2.62758503799032,1,0,0.001,0.277500074925528,0.142592592592593
5,73101,"nonlinear","ar","mcar","legacy",75.1702568184522,0.220292309460013,1.28854141407669,0,0,0.113,0.0650935801671096,0.137962962962963
5,73101,"nonlinear","ar","mcar","count",75.2821202064831,0.179469739636304,1.20758884469844,0,0,0.113,0.10278107222948,0.137962962962963
5,73101,"nonlinear","ar","mcar","explicit_precision",75.3237561110171,0.200934664721846,1.21299977212835,0,0,0.113,0.0999579280008935,0.137962962962963
5,73101,"nonlinear","ar","mcar","random_effects",75.2821202064831,0.179469739636304,1.20758884469844,0,0,0.113,0.10278107222948,0.137962962962963
5,73101,"nonlinear","ar","mcar","iid_analytic",76.4530654218091,0.298078861858026,-0.194202361011119,1,0,0.113,0.0650935801671096,0.137962962962963
5,73101,"nonlinear","ar","mcar","covariance_analytic",28.7299993188949,0.253569532440632,0.197382422661948,0,0,0.889,0.0650935801671096,0.137962962962963
5,73101,"nonlinear","ar","mcar","split_half",75.3838279617188,0.250276175303474,0.701881553609125,1,0,0.113,0.26349564433061,0.137962962962963
5,73102,"nonlinear","ar","mcar","legacy",71.858398388969,0.145138642337503,1.39642760836295,0,0,0.38,0.0677536896654544,0.169444444444444
5,73102,"nonlinear","ar","mcar","count",72.1712270309835,0.144581556297504,1.31648460311008,0,0,0.38,0.102780215647298,0.169444444444444
5,73102,"nonlinear","ar","mcar","explicit_precision",72.1767912724807,0.14974793499196,1.33168864896413,0,0,0.38,0.0996931631047949,0.169444444444444
5,73102,"nonlinear","ar","mcar","random_effects",72.1712270309835,0.144581556297504,1.31648460311008,0,0,0.38,0.102780215647298,0.169444444444444
5,73102,"nonlinear","ar","mcar","iid_analytic",71.9855568212821,0.106529221795878,0.0255297165399072,1,0,0.38,0.0677536896654544,0.169444444444444
5,73102,"nonlinear","ar","mcar","covariance_analytic",35.0378426857183,0.269611806581705,0.0554059942930114,1,0,0.343,0.0677536896654544,0.169444444444444
5,73102,"nonlinear","ar","mcar","split_half",74.9292674039345,0.146198340431765,0.356027556832218,1,0,0.38,0.282652341040872,0.169444444444444
5,73103,"nonlinear","ar","mcar","legacy",76.8974594821712,0.0903909553168221,1.42281464374651,0,0,0.911,0.0657320647761824,0.144444444444444
5,73103,"nonlinear","ar","mcar","count",76.9847727788002,0.113800731723308,1.35607987351765,0,0,0.911,0.0993528902718376,0.144444444444444
5,73103,"nonlinear","ar","mcar","explicit_precision",77.0003464457126,0.111743531165219,1.35733063731452,0,0,0.911,0.0963864233417427,0.144444444444444
5,73103,"nonlinear","ar","mcar","random_effects",76.9847727788002,0.113800731723308,1.35607987351765,0,0,0.911,0.0993528902718376,0.144444444444444
